,attributes.Good For.latenight,attributes.Outdoor Seating,attributes.Alcohol,attributes.Parking.lot,business_id,attributes.Good For.brunch,categories,attributes.Waiter Service,name,attributes.Parking.street,attributes.Price Range,attributes.Good For.breakfast,attributes.Parking.garage,review_count,state,attributes.Accepts Credit Cards,attributes.Good For.lunch,attributes.Parking.valet,attributes.Take-out,full_address,attributes.Good For.dessert,attributes.Takes Reservations,attributes.Delivery,open,city,stars,type,latitude,attributes.Good For.dinner,longitude,attributes.Good for Kids,attributes.Parking.validated,attributes.Attire,attributes.Good For Groups,neighborhoods
777,False,False,none,True,35Om8exyCLHWeijbxDPB1w,False,"['Burgers', 'Fast Food', 'Restaurants']",False,McDonald's,False,1.0,True,False,9,AZ,True,False,False,True,"626 W Union Hills Dr
Phoenix, AZ 85027",False,False,False,True,Phoenix,3.0,business,33.6550002,False,-112.0824801,True,False,casual,True,[]
778,False,False,none,True,3tk6Syyz5i967Ifuz_4o3w,False,"['Sushi Bars', 'Chinese', 'Restaurants']",False,Oriental Express,False,1.0,False,False,26,AZ,True,True,False,True,"18631 N 19th Avenue
Suite 150
Phoenix, AZ 85027",False,False,False,True,Phoenix,2.5,business,33.65596,False,-112.098494,True,False,casual,True,[]
779,False,True,none,True,VCCOmfNKYif3GA0YwsnoVg,False,"['Pizza', 'Restaurants']",False,Rosati's Pizza,False,2.0,False,False,40,AZ,True,False,False,True,"602 W Union Hills Dr
Ste 1
Phoenix, AZ 85027",True,False,True,True,Phoenix,3.5,business,33.655105,False,-112.081705,True,False,casual,True,[]
780,False,False,none,False,Jt1tVmCN1jwnXc3sSULqTQ,False,"['Burgers', 'Fast Food', 'Restaurants']",False,McDonald's,False,1.0,True,False,10,AZ,True,False,False,True,"2225 W Deer Valley Rd
Phoenix, AZ 85027",False,False,False,True,Phoenix,3.0,business,33.6832965,False,-112.1082641,True,False,casual,True,[]
781,False,False,none,True,VNAwZUh2pLSAn9oGpYBC7w,False,"['Sandwiches', 'Restaurants']",False,Full Belly Deli,False,1.0,False,False,28,AZ,True,True,False,True,"1 W Deer Valley Rd
Phoenix, AZ 85027",False,False,True,True,Phoenix,4.0,business,33.68302,False,-112.0752948,True,False,casual,True,[]
782,False,False,full_bar,True,Sodko0hlMg7F5doNJGKcWQ,False,"['Steakhouses', 'Seafood', 'American (Traditional)', 'Restaurants']",True,Claim Jumper,False,2.0,False,False,115,AZ,True,True,False,True,"3063 W Agua Fria Fwy
Phoenix, AZ 85027",False,True,False,True,Phoenix,3.0,business,33.667839,False,-112.125528,True,False,casual,True,[]
783,False,False,none,False,wJGJt3NPaHvE-GMIeN-H5Q,False,"['Fast Food', 'Restaurants']",False,Jack In the Box,False,1.0,True,False,11,AZ,True,False,False,True,"2141 W Deer Valley Rd
Phoenix, AZ 85027",False,False,False,True,Phoenix,3.0,business,33.6833362,False,-112.1062985,True,False,casual,True,[]
784,False,False,none,True,6S3zqOG3NyYTc8r6LwvM7g,False,"['Mexican', 'Restaurants']",False,Burrito Bandito,False,1.0,False,False,25,AZ,True,True,False,True,"18631 N 19th Ave
Ste 100
Phoenix, AZ 85027",False,False,True,False,Phoenix,3.0,business,33.65596,False,-112.098494,True,False,casual,True,[]
785,False,False,none,True,jqbrMBRsByyVBm8OoQ9dWA,True,"['Breakfast & Brunch', 'Restaurants']",True,Cracker Barrel Old Country Store,False,1.0,False,False,76,AZ,True,False,False,True,"21611 N 26th Ave
Phoenix, AZ 85027",False,False,False,True,Phoenix,3.5,business,33.6816724,False,-112.1140457,True,False,casual,True,[]
786,False,False,full_bar,True,IwhkOh4fPsiU7TThIsz6Og,False,"['Japanese', 'Chinese', 'Restaurants']",True,Bamboo Grille,False,2.0,False,False,38,AZ,True,True,False,True,"3049 W Agua Fria Fwy
Ste B-3
Phoenix, AZ 85027",False,True,True,False,Phoenix,3.0,business,33.6664543152,False,-112.124526978,True,False,casual,True,[]
787,False,False,none,True,i98vDwJCbC4RHvDo0_XQuw,True,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",True,Denny's,False,1.0,False,False,23,AZ,True,False,False,True,"2525 W Deer Valley Rd
Phoenix, AZ 85027",False,False,False,True,Phoenix,2.5,business,33.6833097779,False,-112.115031002,True,False,casual,True,[]
788,False,False,none,False,flMu0Tz5RsaMzr6K8kg1EA,False,"['Mexican', 'Restaurants']",False,Rolibertos Mexican Food,False,1.0,True,False,21,AZ,True,False,False,True,"3414 W Union Hills Dr
#2
Phoenix, AZ 85027",False,False,False,True,Phoenix,4.0,business,33.6552463,False,-112.1326498,True,False,casual,True,[]
789,False,False,none,False,O8VZStQqbwvHb8aayyTIWg,False,"['Burgers', 'Fast Food', 'Restaurants']",False,Wendy's,False,1.0,False,False,13,AZ,True,False,False,True,"20242 N 27th Ave
Phoenix, AZ 85027",False,False,False,True,Phoenix,2.0,business,33.6714433,False,-112.1178914,True,False,casual,True,[]
790,False,True,none,False,wEsor9I2DcyYoR3brlqIMw,False,"['Chinese', 'Restaurants']",True,Panda Express,False,1.0,False,False,12,AZ,True,True,False,True,"3013 W Agua Fria Fwy
Ste 4
Phoenix, AZ 85027",False,False,False,True,Phoenix,2.5,business,33.6666993,False,-112.1236355,True,False,casual,True,[]
791,False,False,none,False,y6-RZAlmtssiqo0OM7lCUw,False,"['Burgers', 'Fast Food', 'Restaurants']",False,Wendy's,False,1.0,False,False,12,AZ,True,False,False,True,"2226 W Deer Valley Rd
Phoenix, AZ 85027",False,False,False,True,Phoenix,3.5,business,33.684219,False,-112.1083509,True,False,casual,True,[]
792,False,True,none,False,H3IBlFr4WTmMupkUcX7cDA,False,"['Fast Food', 'Restaurants']",False,Sonic Drive-In,False,1.0,True,False,11,AZ,True,False,False,True,"1919 W Deer Valley Rd
Phoenix, AZ 85027",False,False,False,True,Phoenix,3.5,business,33.683286,False,-112.101067,True,False,casual,True,[]
793,False,False,none,False,8bb8t2Y8y5vlMQ3dYi3Uvg,False,"['Fast Food', 'Restaurants']",False,Jack-In-the Box Drive Thru,False,1.0,False,False,5,AZ,True,False,False,True,"19818 N 27th Ave
Phoenix, AZ 85027",False,False,False,True,Phoenix,3.0,business,33.6659056,False,-112.1177695,True,False,casual,True,[]
794,False,False,none,True,I3KRHQvoLB6O_MZ2-UpynQ,False,"['Seafood', 'Chinese', 'Restaurants']",False,Pink Lotus Express,False,1.0,False,False,16,AZ,True,True,False,True,"18635 N 35th Ave
Phoenix, AZ 85027",False,False,True,False,Phoenix,3.0,business,33.6559721,True,-112.13388,True,False,casual,False,[]
795,False,False,full_bar,True,GVUtuBmDdvXxXtjrvHHJnQ,False,"['Bars', 'American (Traditional)', 'Dive Bars', 'Nightlife', 'Sports Bars', 'Restaurants']",True,The Flight Line Bar and Grill,False,1.0,False,False,12,AZ,True,True,False,True,"22034 N 19th Ave
Phoenix, AZ 85027",False,False,False,False,Phoenix,3.5,business,33.6867919,False,-112.1002561,False,False,casual,True,[]
796,False,False,none,True,iYr8t8RVPCiWABBO4I6HgA,False,"['Mexican', 'Restaurants']",False,Del Taco,False,1.0,False,False,18,AZ,True,True,False,True,"1802 W Union Hills Dr
Phoenix, AZ 85027",False,False,False,True,Phoenix,2.5,business,33.6547141,False,-112.0976715,True,False,casual,True,[]
797,False,True,none,True,NWtC07BxIqQp76kugbvynA,False,"['American (New)', 'Restaurants']",True,5 & Diner Deer Valley,False,1.0,True,False,13,AZ,True,False,False,True,"20216 N 27th Ave
Phoenix, AZ 85027",False,False,False,False,Phoenix,3.5,business,33.6707553,False,-112.1178555,True,False,casual,False,[]
798,False,False,none,,iAHNZo6GF4C3N-z8u2C_ww,False,"['Fast Food', 'Restaurants']",,Arby's,,2.0,False,,13,AZ,True,False,,True,"2220 W Deer Valley Rd
Phoenix, AZ 85027",False,False,False,True,Phoenix,3.0,business,33.6842049,False,-112.1072844,True,,casual,True,[]
799,False,False,none,True,51iJ7zyvay9N_COWV0is_g,False,"['Chinese', 'Restaurants']",False,Mister Wong,False,1.0,False,False,40,AZ,True,False,False,True,"10627 N 19th Ave
Phoenix, AZ 85029",False,False,True,True,Phoenix,3.5,business,33.5829417,True,-112.0993303,True,False,casual,False,[]
800,False,False,beer_and_wine,True,ubfD6-I73lP00v0fkx-keQ,False,"['Restaurants', 'Pizza', 'Italian']",True,Anzios Italian Restaurant,False,2.0,False,False,149,AZ,True,True,False,True,"12418 N 28th Dr
Phoenix, AZ 85029",False,True,False,True,Phoenix,4.0,business,33.5986481057,True,-112.12037371,True,False,casual,True,[]
801,False,False,none,True,5bzUWGZO13J1PsYCK14sCg,False,"['Food Delivery Services', 'Food', 'Caterers', 'Event Planning & Services', 'Italian', 'Restaurants']",False,Sardella's Pizza & Wings,False,1.0,False,False,47,AZ,True,False,False,True,"4212 W Cactus Rd
Phoenix, AZ 85029",False,False,True,True,Phoenix,4.0,business,33.5981698,True,-112.1507483,True,False,casual,True,[]
802,False,False,none,,_91nx0Tz61WQIX2fpS7wDQ,False,"['Fast Food', 'Sandwiches', 'Restaurants']",,Quiznos,,1.0,False,,4,AZ,True,False,,True,"4212 W Cactus Rd
Ste 1107
Phoenix, AZ 85029",False,False,True,False,Phoenix,3.0,business,33.5981698,False,-112.1507483,True,,dressy,True,[]
803,False,False,none,False,uptdn_hZsuJOCp5WCKJxjQ,False,"['Burgers', 'Restaurants']",False,Jack-In-the Box,False,1.0,False,False,6,AZ,True,False,False,True,"10621 N 43rd Ave
Phoenix, AZ 85029",False,False,False,True,Phoenix,3.0,business,33.5827219,False,-112.150996,True,False,casual,False,[]
804,False,False,none,True,vuTdngoxZdbJdbno8IK3Kw,False,"['Mexican', 'Restaurants']",False,Rolando's Mexican Food,False,1.0,True,False,41,AZ,True,True,False,True,"10639 N 35th Ave
Phoenix, AZ 85029",False,False,False,True,Phoenix,4.5,business,33.5833363,False,-112.1336865,True,False,casual,True,[]
805,False,True,none,False,HLQ2dpyfLcva120pCSLvfA,False,"['Mexican', 'Restaurants']",False,Humberto's Mexican Food,True,1.0,False,False,12,AZ,True,False,False,True,"3550 W Cactus Rd
Phoenix, AZ 85029",False,False,False,False,Phoenix,4.0,business,33.5968607,False,-112.1356308,True,False,casual,False,[]
806,False,False,none,True,H03D-h5UwPXOv64W5Iqn_Q,True,"['Diners', 'Restaurants']",True,Country Boys Restaurant #110,False,1.0,True,False,35,AZ,True,False,False,True,"3508 W Cactus Rd
Phoenix, AZ 85029",False,False,False,True,Phoenix,3.0,business,33.599047,False,-112.134314,True,False,casual,True,[]
807,False,False,none,False,r67TiLEb5K1nnacFCEQ0jQ,False,"['Burgers', 'Restaurants']",False,Burger King,False,1.0,False,False,8,AZ,True,False,False,True,"13635 N 35th Ave
Phoenix, AZ 85029",False,False,False,True,Phoenix,1.5,business,33.609882,False,-112.133437,True,False,casual,True,[]
808,False,False,full_bar,True,VF9wvcgVPDVa9LBDHPrXuw,False,"['Pubs', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']",True,Stackers Restaurant,False,1.0,False,False,44,AZ,True,True,False,True,"2855 W Cactus Rd
Phoenix, AZ 85029",False,False,False,True,Phoenix,4.0,business,33.5961902,False,-112.1206299,False,False,casual,True,[]
809,False,False,full_bar,True,apEkYsUz31lI3tcJoC4HbA,False,"['Mexican', 'Restaurants']",True,Garcia's Mexican Restaurants,False,2.0,False,False,65,AZ,True,False,False,True,"3301 W Peoria Ave
Phoenix, AZ 85029",False,True,False,True,Phoenix,3.0,business,33.581387,True,-112.13188,True,False,casual,True,[]
810,False,False,full_bar,True,9LWHrYjDQNjFSNH6VbSFrg,False,"['Chinese', 'Restaurants']",True,Ming's Pagoda,False,1.0,False,False,37,AZ,True,True,False,True,"12019 N 19th Ave
Phoenix, AZ 85029",False,True,True,True,Phoenix,3.0,business,33.595369,True,-112.099013,True,False,casual,True,[]
811,False,False,none,True,JmKgenzB37i3xcK0rJkDmQ,False,"['Buffets', 'Chinese', 'Restaurants']",True,Great Wall Buffet,False,1.0,False,False,22,AZ,True,False,False,True,"10605 N 43rd Ave
Phoenix, AZ 85029",False,False,False,False,Phoenix,2.5,business,33.5823628,False,-112.1498845,True,False,casual,True,[]
812,False,False,none,True,awJTMRbRbrLRZirPe2DXJA,False,"['Chicken Wings', 'Restaurants']",False,Church's Chicken,False,1.0,False,False,9,AZ,True,False,False,True,"12040 N 35th Ave
Phoenix, AZ 85029",False,False,False,True,Phoenix,3.0,business,33.59608,False,-112.134447,True,False,casual,True,[]
813,False,False,none,True,EFxaUHb6UwOpsvIIdZk-Ng,False,"['Buffets', 'Chinese', 'Restaurants']",False,China Harvest Buffet,False,1.0,False,False,19,AZ,True,True,False,True,"12407 N 28th Dr
Phoenix, AZ 85029",False,False,False,True,Phoenix,2.5,business,33.597456,False,-112.1198577,True,False,casual,True,[]
814,,,,,fYSOdexjrBTiJRzKhZpBWA,,"['Burgers', 'Fast Food', 'Restaurants']",,McDonald's,,,,,3,AZ,True,,,True,"3455 W Peoria Avenue
Phoenix, AZ 85029",,False,False,True,Phoenix,2.5,business,33.58148,,-112.133613,True,,,True,[]
815,False,False,none,True,bU4ZRr07Y6DFayPK3kKFsw,False,"['Burgers', 'Fast Food', 'Restaurants']",False,Wendy's,False,1.0,True,False,10,AZ,True,True,False,True,"3025 W Peoria Ave
Phoenix, AZ 85029",False,False,False,True,Phoenix,2.5,business,33.5813723,True,-112.1242145,True,False,casual,True,[]
816,False,False,none,False,QTXksIu_qTiHBXYju0FjNg,True,"['Japanese', 'Restaurants']",False,Samurai Sam's,False,1.0,False,False,26,AZ,True,False,False,True,"3039 West Peoria - #103
Phoenix, AZ 85029",False,False,False,True,Phoenix,4.0,business,33.5815112,False,-112.1251555,True,False,casual,True,[]
817,False,False,none,False,Mfa0aFvpjQ5llU3dq71i6Q,False,"['Chicken Wings', 'Restaurants']",False,Church's Chicken,False,1.0,False,False,10,AZ,True,False,False,True,"1840 W Peoria Ave
Phoenix, AZ 85029",False,False,False,True,Phoenix,4.0,business,33.582485,False,-112.0992947,True,False,casual,False,[]
818,False,True,none,False,s0kRiHawc3BlFAU8I-GU9w,False,"['Fast Food', 'Sandwiches', 'Restaurants']",False,Subway,False,1.0,False,False,7,AZ,True,True,False,True,"2815 W Peoria Ave
Phoenix, AZ 85029",False,False,False,True,Phoenix,3.5,business,33.5813089,False,-112.1231013,True,False,casual,True,[]
819,False,False,none,False,1B5vpxnZYXKil_k5d5MpEQ,False,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']",False,Taco Bell,False,1.0,False,False,12,AZ,True,False,False,True,"3507 W. Peoria Ave.
Phoenix, AZ 85029",False,False,False,True,Phoenix,3.0,business,33.58216,False,-112.134388,True,False,casual,True,[]
820,False,True,full_bar,True,9xsmSRFD8riQF7UCBrD88g,False,"['Mexican', 'Restaurants']",True,La Parrilla Suiza,False,2.0,False,False,62,AZ,True,False,False,True,"3508 W Peoria Ave
Phoenix, AZ 85029",False,True,False,True,Phoenix,3.0,business,33.582048,True,-112.1347164,True,False,casual,True,[]
821,False,True,none,True,reMYkuDhLk4raAviOFtvOQ,False,"['Burgers', 'American (Traditional)', 'Hot Dogs', 'Restaurants']",False,Lenny's Burger Shop,False,1.0,False,False,86,AZ,True,True,False,True,"13616 N 35th Ave
Ste 1
Phoenix, AZ 85029",False,False,False,True,Phoenix,4.0,business,33.6095285045,False,-112.134235367,True,False,casual,True,[]
822,False,False,full_bar,True,EqyNGesG22jNfNT5pmfYgw,False,"['Chinese', 'Restaurants']",True,Shangri-La Chinese,False,2.0,False,False,60,AZ,True,False,False,True,"2855 W Cactus Rd
Phoenix, AZ 85029",False,True,False,True,Phoenix,4.0,business,33.5961902,True,-112.1206299,True,False,casual,True,[]
823,False,True,none,True,NFoVdVCLmJ4InK4g6GYgKQ,False,"['Sandwiches', 'Restaurants']",False,Captain Bill's Subs,False,1.0,False,False,82,AZ,True,True,False,True,"10645 N 35th Ave
Phoenix, AZ 85029",False,False,False,True,Phoenix,4.0,business,33.5837159,False,-112.133562,True,False,casual,True,[]
824,False,,beer_and_wine,False,WBDFE5PtCeL6x2YQRskZnA,False,"['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']",False,Pizza Hut,False,1.0,False,False,6,AZ,True,False,False,True,"13624 N. 35th Avenue
Phoenix, AZ 85029",False,False,True,True,Phoenix,3.0,business,33.6096458,False,-112.1343297,True,False,casual,True,[]
825,False,False,none,False,bsDkiuoIA7_ecWTjG6ifwA,False,"['Burgers', 'Restaurants']",False,Jack in the Box,False,1.0,False,False,4,AZ,True,False,False,True,"4313 W Thomas Rd
Phoenix, AZ 85031",False,False,False,True,Phoenix,2.0,business,33.4801828,False,-112.152642,True,False,casual,False,[]
826,False,False,beer_and_wine,True,LeTMz4hrsdHhiS-vNBj82A,False,"['Chinese', 'Restaurants']",True,Little Dragon Chinese Restaurant,False,2.0,False,False,39,AZ,True,True,False,True,"4327 W Thomas Rd
Phoenix, AZ 85031",False,False,False,True,Phoenix,4.0,business,33.48001,False,-112.15312,True,False,casual,True,[]
827,False,False,full_bar,False,hZnyMKyQY_EaFQ2Sq73AMg,False,"['Latin American', 'Restaurants']",True,La Pupusa Loca,False,1.0,False,False,6,AZ,True,False,False,True,"4316 W Thomas Rd
Phoenix, AZ 85031",False,,False,True,Phoenix,3.5,business,33.4804804,False,-112.1529177,False,False,casual,True,[]
828,False,False,none,False,ojCJLdq4pLIvumBdEtxN_Q,False,['Restaurants'],False,La Salsita,False,1.0,False,False,12,AZ,True,False,False,True,"3827 N 43rd Avenue
Phoenix, AZ 85031",False,False,False,True,Phoenix,3.0,business,33.4923361,False,-112.1513343,True,False,casual,True,[]
829,False,False,none,True,nE-qMmKkYEuT0onFTLDFtg,False,"['Buffets', 'Chinese', 'Restaurants']",True,May Garden Restaurant,False,1.0,False,False,33,AZ,True,False,False,True,"5814 W Indian School Rd
Phoenix, AZ 85031",False,False,False,True,Phoenix,4.0,business,33.495442,True,-112.1852118,True,False,casual,True,[]
830,False,True,none,False,RcufSDfRpeaxLm875axrDQ,False,"['Chinese', 'Restaurants']",False,Golden Nugget Chinese Buffet,False,1.0,False,False,7,AZ,False,True,False,True,"4955 W Indian School Rd
Phoenix, AZ 85031",False,False,False,True,Phoenix,3.0,business,33.4946022,False,-112.1668845,True,False,casual,False,[]
831,False,False,none,False,JLAv7wuaVp9VSo2n_kHOlQ,False,"['Japanese', 'Restaurants']",False,Tokyo Express,False,1.0,False,False,15,AZ,True,False,False,True,"4105 N 51st Ave
Phoenix, AZ 85031",False,False,False,True,Phoenix,3.5,business,33.4964589,False,-112.1672899,True,False,casual,True,[]
832,False,False,beer_and_wine,True,b5sP47L2NiBXqbsiOnR7cw,False,"['Mexican', 'Restaurants']",True,Mariscos Altata,False,2.0,False,False,22,AZ,True,False,False,True,"5828 W Indian School Rd
Phoenix, AZ 85031",False,False,False,True,Phoenix,3.5,business,33.495432,True,-112.185569,True,False,casual,True,[]
833,False,False,none,False,a2rP52PGQtyAXCsoUc-PYg,False,"['Burgers', 'Restaurants']",True,Burger King,False,1.0,False,False,5,AZ,True,False,False,True,"4302 W Indian School Rd
Phoenix, AZ 85031",False,False,False,True,Phoenix,2.0,business,33.4955913,False,-112.1522673,True,False,casual,True,[]
834,False,False,,,TLFPee56Ki7cJKZ8zpl-Pw,False,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",True,Denny's,,1.0,False,,7,AZ,True,False,,True,"4120 N 51st Ave
Phoenix, AZ 85031",False,False,False,True,Phoenix,2.5,business,33.4958822615,False,-112.16924943,True,,casual,True,[]
835,False,False,none,False,20Tb7OGLHicQoT3hldwGaw,False,"['Burgers', 'Fast Food', 'Restaurants']",False,McDonald's,False,1.0,False,False,6,AZ,True,False,False,True,"5750 W Thomas Rd
Phoenix, AZ 85031",False,False,False,True,Phoenix,1.5,business,33.4808396,False,-112.1842813,True,False,casual,True,[]
836,False,False,none,True,uflQ_lKBfS6WknNlm_HK8g,False,"['Seafood', 'Steakhouses', 'American (Traditional)', 'Restaurants']",True,Sizzler,False,2.0,False,False,18,AZ,True,True,False,True,"5060 W Indian School Rd
Phoenix, AZ 85031",False,False,False,True,Phoenix,3.0,business,33.4953232,False,-112.1683661,True,False,casual,True,[]
837,False,False,none,False,R2M90cHdYRUYVB4VzA_fYg,False,"['Burgers', 'Fast Food', 'Restaurants']",False,Wendy's,False,1.0,False,False,3,AZ,True,False,False,True,"5225 W Indian School Rd
Phoenix, AZ 85031",False,False,False,True,Phoenix,2.5,business,33.4947832,False,-112.1716493,True,False,casual,True,[]
838,False,False,none,False,egewu6VzoA8uNG7IPmzmdA,False,"['Pizza', 'Restaurants']",False,Presto Pizza & Wings,False,2.0,False,False,11,AZ,True,False,False,False,"5127 W Indian School Rd
Phoenix, AZ 85031",False,False,True,True,Phoenix,4.0,business,33.4935537,False,-112.1694714,True,False,casual,True,[]
839,False,False,none,False,dCUnkEiVCr724xl9JNJACg,False,"['Chicken Wings', 'Restaurants']",False,Long Wong's Hot Wings,False,2.0,False,False,9,AZ,True,False,False,True,"4344 W Indian School Rd
Phoenix, AZ 85031",False,False,False,True,Phoenix,3.5,business,33.4957046309,False,-112.154119736,True,False,casual,False,[]
840,False,False,none,False,dCjIsHdc-IoOmfMt7qqZJA,False,"['Buffets', 'Chinese', 'Restaurants']",False,Chinese Gourmet Buffet,False,1.0,False,False,4,AZ,True,False,False,True,"5301 W Indian School Rd
Phoenix, AZ 85031",False,,,True,Phoenix,2.5,business,33.4944863,False,-112.1737689,,False,,,[]
841,False,False,none,,DRekXCjdmPESqDpwaQ0x2w,False,"['Mexican', 'Restaurants']",False,Tortas Paquime,,1.0,False,,17,AZ,True,True,,True,"4344 W Indian School Rd
Phoenix, AZ 85031",False,False,False,True,Phoenix,4.0,business,33.4968935,False,-112.1536174,True,,casual,True,[]
842,False,False,beer_and_wine,True,gBexinoctpKpwhyxAMZ_wA,False,"['American (Traditional)', 'Restaurants']",True,Long Wongs,False,1.0,False,False,26,AZ,True,False,False,True,"7502 W Thomas Rd
Phoenix, AZ 85033",False,True,False,True,Phoenix,1.5,business,33.481561,False,-112.2216231,True,False,casual,True,[]
843,False,True,none,False,NaOoL6mqtdyR3wikXSeP6w,False,"['Mexican', 'Restaurants']",False,Del Taco,False,1.0,False,False,4,AZ,True,False,False,True,"4101 N 67th Ave
Phoenix, AZ 85033",False,False,False,True,Phoenix,3.5,business,33.4951752,False,-112.202809,True,False,casual,True,[]
